"LIB_DEP";"Annee";"Culture";"rend";"surf";"prod";"Departement";"Mean_surface_parcelles";"Median_surface_parcelles";"Variance_surface_parcelles";"temperature_moyenne24h";"precipitation_somme24h";"radiation_somme24h"
"1";"022 - Côtes-d'Armor";2015;"01 - Blé tendre d'hiver et épeautre";78;89200;6957600;"022";2.84215676868464;2.06;6.59277232146347;"280.16918815492, 281.280088823966, 284.035472885125, 282.315675014079, 280.532955546572, 279.07641201852, 278.942578694063, 282.772765816549, 285.478463061363, 282.704207973337, 280.755221590316, 283.870805636341, 280.951212335071, 281.078229713409, 280.166289846889, 277.558389874228, 276.447939451954, 276.977981674265, 275.02620695777, 275.195861926705, 276.190458371974, 275.304015891708, 276.208538303958, 278.683468412701, 278.738551782254, 281.014820868405, 279.957831982836, 280.744109614494, 278.363847505541, 277.833225243289, 277.166605038371, 276.637450626238, 274.732780142485, 274.557723246943, 276.029540400686, 275.804184881882, 275.327953640846, 277.243317887102, 277.919348785825, 276.63080314125, 275.33497325483, 275.192300405766, 277.498500899256, 280.582003473294, 278.94576045588, 278.388873404243, 278.81589833462, 277.735573935253, 276.143375947124, 279.207975416917, 279.861981007905, 277.250259623428, 279.157161758645, 278.812908239592, 279.673162303969, 282.493442725617, 281.236860828287, 279.102994183885, 282.94895216019, 282.505633506854, 279.623029009552, 279.233802542358, 278.040478438514, 277.881145837108, 279.13782647708, 281.650210237953, 281.918381866157, 282.705467198011, 282.126438590726, 282.758198514908, 282.806881005711, 279.60091284699, 278.638436165875, 278.473042658274, 278.937795226455, 280.939577837599, 280.98995596762, 279.557557361724, 278.916655639082, 280.005379957659, 278.647882542747, 278.289351478478, 278.594998767779, 278.322519136127, 281.245023208196, 281.301892555441, 284.084712601623, 284.085572494539, 283.974730415533, 282.719370704015, 281.375178559799, 283.151253786854, 282.320930940453, 280.868688185921, 279.627722524243, 281.119376398547, 282.519473218285, 283.644090462555, 285.107838450434, 285.094644724829, 282.54441919734, 283.406675434463, 285.874979364397, 288.182587716295, 289.779103638652, 288.119972452285, 285.290216521265, 283.529999891068, 282.37943867022, 284.101227007716, 285.80553485206, 286.192438208761, 285.868185715193, 284.992843959314, 285.565689305071, 284.52517220738, 281.86423834333, 281.121907349707, 282.360906576367, 282.6547455405, 284.082762590363, 285.175682689887, 286.974750158986, 286.454418669078, 284.865126301875, 283.834154062105, 283.885398390608, 286.281690754258, 286.34276414899, 287.646520085398, 287.376365032285, 285.191076028623, 286.52462302177, 283.988474040273, 283.9764690146, 284.814089644197, 283.667710319359, 283.489115943097, 282.425210062256, 282.625578386437, 283.960271610643, 285.093986443148, 286.644903480509, 286.812025206417, 286.357863743958, 286.485426582155, 286.669655408178, 285.614323915536, 284.646308989458, 286.496478505747, 285.270167958052, 285.280726762873, 287.830169803651, 286.249959326164, 291.173740190646, 287.31781531486, 285.271332249778, 285.867394535389, 286.681929956824, 285.397242764879, 287.180066777908, 290.535794593985, 288.131561463779, 288.047246208539, 286.925471684724, 287.154465237545, 287.808045506321, 289.058345650338, 288.168216427013, 287.800934000898, 289.095108604706, 288.537305989609, 286.82654817094, 287.443012921181, 290.189686703312, 291.621523525153, 291.489848829593, 289.858870499973, 290.998792847988, 292.696531865876, 297.755471530892, 293.622657853722, 290.269271511393, 293.617583683855, 292.042343591092, 290.148523152246, 291.60387969634, 290.294777241299, 288.486122177956, 288.937506715527, 292.960705104714, 290.340918313311, 291.040261584596, 292.060900978468, 292.282248221049, 292.196480359349, 294.359181330266, 291.333985054361, 289.268375437602, 291.681235963769, 293.116953374099, 292.089670422065, 290.189190092076, 289.376074193372, 289.932534607021, 288.828874649934, 289.027907203175, 289.124594587176, 286.605396401915, 287.102636085265, 287.009775750999, 287.454673094805, 288.024119455864, 292.733919924491, 291.216653222274, 289.578749401459, 291.148785637581, 289.683028107446, 290.31505582789, 290.170038277135, 290.764011970543, 292.194825788309, 290.078656346516, 293.190435462072, 292.440489461543, 288.485319137634, 286.964540894394, 287.039413645903, 287.893441740738, 288.753503457989, 289.329097348702, 291.418564734435, 291.892722178901, 292.450600281201, 289.378290836414, 287.32789181603, 289.970272217578, 290.315474168102, 286.635840045801, 288.456950977984, 290.634155018677, 291.663120523438, 289.222607128071, 287.84833491838, 286.417443158534, 286.189851949189, 286.331783523206, 286.861510893716, 286.541818992313, 287.003372822451, 287.99859631537, 289.18746327056, 289.919207822238, 289.684889284393, 287.661682397332, 287.097430629782, 285.981885646062, 286.687963170256, 287.958300158502, 287.43633003424, 287.410043870348, 287.06417345065, 286.97991688306, 286.338252197539, 285.348811823255, 286.771443783156, 287.293908489355, 285.471693407477, 285.782510658556, 286.896925402565, 287.221726228637, 286.954408565529, 286.333236500581, 285.35987225253, 285.874608350101, 286.652336365849, 285.919657580963, 289.816877863469, 287.645512256656, 285.412632646291, 284.842106334858, 284.123773605271, 285.528448485352, 285.84563469886, 284.867455770644, 283.866560610477, 283.477534311851, 282.774182354384, 284.471505869565, 284.86381718611, 284.357462953915, 284.34279190715, 284.277720256777, 284.244681914986, 285.278076572074, 284.816184054896, 284.675993399145, 282.715788542593, 286.31202333134, 284.866951068565, 284.808560595016, 287.058555324109, 287.545475626777, 286.662220416427, 286.358162548773, 285.61535095576, 286.168904303864, 286.518712997253, 287.156932503453, 289.007729389502, 288.211245112112, 288.186475018358, 285.853311974705, 284.95321732092, 285.125612862076, 286.214424688454, 283.751116797921, 284.609791132288, 286.119981882329, 287.180653719808, 287.414131602573, 286.605729495936, 287.175851598069, 283.325714709674, 279.053335240881, 278.484243109206, 279.201850482862, 282.820484298396, 283.935481513795, 283.577413910659, 282.910120297531, 281.511323559808, 284.734737660884, 284.829767797395, 284.580606690624, 284.251020294438, 284.382700950028, 281.768229404183, 283.271422575562, 285.612058078333, 284.621291907814, 282.960686979625, 280.699719783918, 281.924501780161, 284.055793176307, 283.116852064329, 280.776322574149, 282.742582948856, 285.917998705348, 286.667935359777, 285.561027709629, 285.760804054288, 286.669397973153, 284.0957267699, 284.772357109408, 285.656197282141, 283.491665985678, 282.575523417705, 285.704489472007, 285.267861550479, 284.74999247822, 284.427574256544, 283.606934114008, 284.131495740443, 280.675105140939";"0.0552442029636254, 0.643300178927287, 1.26068288279918, 0.268124738569862, 0.13756468816841, 0.151739324394577, 0.439073083048346, 7.58051748065287, 0.636793215639798, 1.23322341289593, 0.233670557332376, 0.645328971167841, 9.17325288454437, 5.39887097596016, 14.6547718555665, 2.49011160756195, 0.355910441988783, 6.28234509794918, 1.07730754846986, 2.55770542809968, 1.27117192840912, 0.0647292492667256, 0.00669630571416992, 0.416159921828535, 0.028039340981813, 0.539864065968169, 0.177770988011187, 1.73005980488474, 10.1056753492271, 5.52180296663244, 7.16710344667952, 1.67429872790318, 0.602621779726321, 2.54930497637638, 2.11827283801507, 2.92154552687955, 0.0479689751192153, 0.0368613465022616, 0.0377709891747784, 0.0248220051075342, 0.0919699352605761, 1.27938586617401e-06, 0.127757554742995, 12.992951632423, 6.95850823236316, 0.109380776681484, 7.60676469026557, 0.000996321743283008, 0, 4.58308556587357, 8.1632134369692, 4.11414239033306, 3.39074366382079, 3.66499633015051, 1.55407420637969, 2.9813820763586, 4.18156471315735, 0.746496084920124, 2.24838094423051, 1.07224819344672, 1.09300016069935, 1.77221493269565, 1.11944313859551, 0, 0, 0, 0.0109201981771398, 0.9961212199058, 1.0197383534445, 0.197898930105308, 0.0881225003240258, 3.38267711370673, 0.256763794280883, 0.942587237249045, 0.416179110397916, 0.238066207960084, 8.7957778299463e-05, 0.167123619079001, 0.371875897649954, 0.0731153047401872, 0.0721026698169986, 0.012509835205523, 5.26285463858848, 1.59878680400804, 2.67356311320572, 2.23824115713444, 0.694391494729644, 2.60219828698533, 0.814532865177111, 0.297408280355891, 0.171951386503733, 0.912106827857036, 4.30357296605234, 0.370535102133741, 0.00682584344250487, 0, 0.000300015985617805, 0, 0, 0.502333595689613, 0.653889664051991, 0, 0, 0, 0, 0.401847752542979, 4.16003929872847, 6.30072697471394, 0, 0, 0, 0, 0.0930622110268116, 2.95262656110812, 8.82108336393307, 7.32006620529955, 0.419549655938018, 0.688798021155416, 7.66104815252186, 12.2793442865991, 8.88308399840391, 10.1901454666567, 1.54426481729886, 7.64495777808512, 2.94535809408926, 1.78584456213489, 0.191323842136608, 1.23136575333732, 0.989226293187322, 0.0325734844793801, 0.0112739484014272, 0.0691674383397381, 0.455912041298684, 5.13965838265461, 0.197578443968351, 0.186774349299389, 0.00279353903879094, 1.48357107735206, 5.87329129623677, 1.53367696009158, 0.428124093651288, 0.60095921638211, 0.505423638136489, 0.151478329420509, 0.0548220052303561, 0.0879680148031108, 0.00851399309292147, 0.669633763964684, 0.59400511730028, 0.143271390360469, 1.58317672383703, 0.549818323580013, 1.07909450458943, 0.0359712136468801, 0.156689271912891, 0.0733369572675244, 0, 0, 0, 0.164864224644803, 2.19640299920776, 15.829999751273, 8.91685015235198, 0.00937725870612239, 0.0307215733898962, 0.403297302729317, 0.00947801034308359, 0.0261592833365481, 0.519535264982408, 0.00267935385023491, 0.0371805530410828, 0.0942008632463554, 1.1101461599307, 0.0513510314192144, 0, 0, 0.0788172075425732, 0.0140889170073961, 0.00491699973017325, 0.0386550453845242, 0.147884214812568, 0.573220528552585, 10.8089666063149, 0.239207739036488, 0.049312650098117, 1.80538365728599, 0.000124100429018879, 1.39136988117983, 0.602808573202917, 0.0215019987353645, 0.00530497357481607, 0.0481532064215714, 0.33347448864986, 0.202975532236422, 0.113193027557549, 0.33976331637127, 0.252297136511051, 0.886364931186047, 1.72788197917784, 3.86630297773994, 0.566419324000969, 1.30526658397006, 0.314537662571642, 1.35957844094807, 4.87853958208275, 0.24173932601414, 8.93545206610763, 0.936342239749731, 1.97870654855254, 0.257947544502617, 0.115711819144779, 0, 0, 0, 1.75707405803681, 0.223191108194822, 0.76010043435031, 0.134918917264738, 0.413827915463401, 0, 0.00723716604739175, 0.943297292987728, 5.2967091334051, 5.52678260078397, 14.4008779445534, 22.7690086509025, 0.463915241583789, 0.0456433709511852, 0.101321286845261, 0.0941842322438412, 2.58091125890539, 0.327865985539195, 0.00175339832959148, 6.63939738935916, 15.9971913835973, 11.9429240064165, 4.94407618098806, 9.2979691867807, 7.1542127218434, 0.000773708602807035, 1.65820435214363, 2.02280505459613, 5.30013057076414, 0.344127298664321, 0.603469691203343, 0.511763309104126, 0.429481848916606, 0.738236037946674, 0.229805853785957, 0, 0.00869470650993565, 0, 0, 1.35378250188204, 0.684704619514528, 4.31319844949613, 5.47792294290415, 14.4409490111159, 7.51314091300385, 0.693992960139425, 1.48705771746453, 0.0803022557387881, 0.0474351508197056, 1.78196931208646, 1.87249926429128, 0.139606587321469, 0.782667509431975, 0.113861187950418, 0.000361426507194157, 0, 0, 0, 0, 0, 0, 0.214607389863564, 9.61536183377828, 3.69381580696704, 7.5649119665389, 0.293006876285946, 0.248548856344239, 0, 0.19303246455685, 0.0854038055725223, 0.0380802812249865, 0.224449063212099, 0.322034541396616, 1.38681241385335, 0.596815613879157, 0.593002715872685, 0.453463934957159, 0.119048455962963, 0.276896208608944, 1.46177993147121, 0.229125537902865, 0.0152595550723239, 1.03367727567496, 0.0047989763840187, 0.579755957893862, 10.1576734948841, 0.990121874187303, 1.7683988229963, 2.17913674749928, 0.0643102507164898, 0, 0.00142139769731932, 2.28717162122197, 4.61901647705622, 4.99640652336884, 3.25370192326452, 0.325070529005851, 0.114997280971009, 0.0169972811896916, 0.0208891729509832, 0.148060770649996, 0.254865828580534, 0.294800892465118, 0.0366409726408735, 0.0970404599135387, 2.67220850462878, 0.470172717930907, 0.0324298732073859, 1.52639245487644, 16.3198455812072, 3.48455203808385, 2.00094033715278, 0.477853185266933, 3.543739309468, 2.32424020040289, 0.394519113761062, 1.28899920433784, 1.8207113502389, 0.445276503642139, 0.246173356771922, 0.125446666178633, 0.0925894779474134, 3.7256068779262, 0.0390682868434299, 0.10260706890941, 0.207896688775684, 2.07894771141705, 4.14394494227823, 0.0129547413972956, 0.057108908493412, 0.68898993312762, 0.157379497966942, 0.116133695754569, 1.79366991008241, 11.7841595849361, 0.191972171779387, 1.28563793468109, 0.160999521896465, 0.0478432752702587, 0.465150805023333, 1.49455556875607, 2.98344282418771, 0.186259718471356, 4.15031476453955, 4.37087481013111, 0.000482968164480687, 0.00106924673765493, 1.98124548851081, 0.530870942404208, 5.12442599293062, 2.2989742720354";"3801840.76706381, 2868225.34047657, 925300.668806973, 2741896.48814969, 3214371.21568047, 2338021.3964657, 3806315.49664161, 3228103.19110827, 2417644.31055893, 981046.222223333, 4627167.70706061, 2709322.33948505, 4816948.58320806, 4176908.22195746, 3475804.59668959, 4479898.25550136, 5500026.11736766, 1635407.56569447, 4742350.02216536, 2876268.641676, 2892343.20512554, 5507606.90721254, 5484537.16545658, 5519051.10617304, 4760705.94726531, 1891813.64452263, 4498155.27361267, 2253160.64134016, 1558738.08829762, 5914975.38344795, 4949892.08029746, 7058376.60017592, 4523842.20220694, 6696625.48579882, 6986074.99488246, 5874200.44653766, 6102979.77149368, 8532807.4360307, 6162149.22629138, 6715121.00331041, 4590057.38153686, 9570137.22955381, 6882100.80686071, 5248663.66165041, 7044115.12590756, 7660256.36990245, 1669972.21871502, 10120402.9914601, 10779491.6911243, 5055867.01531265, 3447679.17537182, 9296937.55330241, 4230935.93381577, 9235293.98122501, 10221968.781289, 2905307.52065009, 1629877.12407644, 9197303.3452103, 4228059.07650728, 5612774.39162002, 11388359.2199904, 10206537.1406365, 12178154.4590437, 13668445.508332, 13381866.1316168, 14016983.8397889, 12739778.9454982, 8768042.14493843, 8444227.51762354, 6437044.27220534, 10874568.189605, 6510319.88949304, 7313374.3527107, 8370837.71328962, 8151537.94725732, 13533954.3413402, 14640125.1915561, 12160004.8469695, 8344983.24529026, 13270040.0289781, 8080733.42138174, 12172112.8414521, 14267605.6490005, 15539669.385351, 7922522.78266432, 3259159.70955541, 6990689.23705421, 3189608.98738605, 4400855.39685751, 13257891.6413561, 10835069.4334879, 8395848.11928674, 6155886.55834, 5800821.07871422, 16614862.6659204, 21070838.5182153, 20704154.7657764, 21542434.1549336, 20051320.0024948, 18483738.2164721, 13294803.2105549, 21892742.0992803, 21857830.6334879, 22570007.9169679, 22206245.506349, 15768269.2789061, 14093347.4834479, 9268952.29181193, 23746063.2698545, 22499717.4782025, 23462305.8396929, 23649105.756277, 22810809.7991364, 11523001.1100592, 12470795.1942428, 12236278.0157364, 23112173.9048137, 17478860.1411483, 16896642.281273, 6817869.38135295, 4273644.57525188, 2345054.25634096, 15159070.983368, 6037186.96836718, 20504564.9158484, 19902200.5952983, 13296584.1533664, 14697219.6109388, 14673453.679194, 22569341.0144251, 20202550.2361107, 20778350.1566608, 16083002.6574764, 16842945.6888214, 17453686.2914441, 12657894.97083, 20791722.3466496, 10676452.8373901, 21884018.5580681, 22462502.1262754, 19626585.9680154, 11775298.8848073, 15995255.0889493, 18201263.8948345, 20795508.0911562, 19648856.67091, 23841497.945754, 16460918.3612346, 10402653.362482, 14219285.20419, 3921683.37065808, 17689079.9321925, 8659376.99718535, 22293796.3035983, 25793377.1621302, 23514120.0163122, 27905432.7712138, 28188794.6268991, 28662085.1130657, 20591169.6481689, 21437945.0859427, 13911337.7276507, 12632334.4284024, 23913025.1764593, 22372754.5443787, 18031289.7647209, 27166820.3056453, 26937560.3064769, 13069949.1840077, 26182980.5237806, 23792023.539613, 24348627.6421558, 10356879.2826963, 22770243.7911403, 27857176.8568047, 27973820.9428434, 23235644.4804094, 26169285.3175116, 27740655.0049576, 24715958.5759156, 26792943.1533664, 24282149.9714697, 15086087.56245, 21789572.670846, 24942817.0114185, 23390622.5265952, 27067703.8127619, 20065091.1699984, 15160602.070814, 24351089.3782185, 27867310.4358228, 23570756.641612, 15472888.3553814, 19775970.5143771, 20823047.6969775, 11228105.0778186, 24503249.3807772, 15274333.5935391, 16203314.9559891, 10062719.3297777, 14991954.2826803, 19917608.1841996, 20530856.5631857, 18878974.6432113, 11188570.75423, 21803446.6419319, 9117693.83409563, 15038274.5240045, 10797208.5452743, 19532901.6578922, 20587282.5845514, 24628421.8739805, 24801202.9393891, 25766872.6269631, 13024816.9165201, 21325151.9254758, 17837370.016632, 15100973.5147929, 19845696.4555893, 23833825.0947065, 22113255.6296178, 18459433.1981769, 6886704.22138174, 20188982.2883096, 10539952.3387014, 6749225.35510955, 15886529.78759, 16141454.7183432, 19174590.3882936, 20129215.8824884, 7277993.7493683, 8605174.17116584, 21649627.6226451, 17412027.5722373, 15851608.6948345, 7010632.16956661, 8040941.87017432, 7032314.18324004, 3994067.01412922, 18764974.26253, 12541092.1165521, 15710817.5193027, 7240201.24455461, 19091933.6058212, 15833457.7887734, 13990196.7138014, 13933750.9977611, 11999496.27075, 14270247.0290421, 19347248.2448745, 16635605.7946905, 18617128.4310251, 18686755.6276987, 12041745.2620182, 16040340.2939709, 7247110.33214457, 13673353.4457061, 13483730.7585799, 8049186.97481209, 12530380.3245802, 12284207.9983048, 13157921.6686391, 12866934.7824404, 5671625.33280026, 11968477.0303854, 14679192.5290581, 8777365.99115624, 10845099.2417719, 15565872.2256197, 14113392.231185, 15633996.097905, 15512792.1290261, 15068327.3199104, 14906501.0434991, 14140241.0452583, 11978224.2190948, 5327342.09828882, 4053496.95260675, 6459098.51930273, 9793560.45123941, 9925184.69323525, 12914627.5301135, 8057086.30527747, 11535914.6236686, 10482536.0632017, 7644268.8777067, 8141943.1414521, 8522945.04158004, 7393381.66088278, 5904999.83754998, 5990933.41592835, 9289314.10279866, 7985389.53030545, 2263677.74809691, 5496241.43383976, 8441919.50618903, 6571109.43745402, 8988190.97852231, 7539171.61991044, 3078681.94951223, 7285439.79752119, 1662280.93885735, 3078838.98055733, 8704933.62366864, 8714095.24655365, 8894806.31293779, 5488300.57142172, 3694460.25535743, 1226894.70466676, 1391247.03677035, 3271885.87903406, 5131415.69872061, 6844832.53403166, 6411319.71204222, 4014381.58904526, 4147979.69550616, 5431341.42697905, 3516920.01233008, 5620408.34514633, 1624283.7149928, 1347026.14638174, 5434514.38132097, 2504018.61461299, 452488.078370382, 4681200.2685511, 4831073.63195266, 5383896.29894451, 1858517.10004398, 1627650.65378618, 2820419.10790421, 1650260.80698465, 3115480.82399248, 3882626.80814009, 3492699.71668799, 3924059.89204382, 3453422.25063969, 3121692.23115305, 5482232.38675836, 2630430.6547937, 2982660.68555893, 4899248.09049256, 3767125.58244043, 4774404.19796098, 3642416.70598913, 3641209.63387974, 3900091.99804094, 2698142.92176555, 1899265.57139373, 416478.679483348, 1456776.64805693, 2289345.3716656, 3300051.53686231, 4044464.56873501, 3419735.22100592, 1573468.716658, 681759.700115944, 3660364.41285783, 2098897.96847113, 1677572.32712298, 4437165.40579722, 3680322.8122981, 4463342.99706541, 4541501.73930913, 2225833.33642452, 4253212.70404606"
